iteration,official_year,ceremony_date,category_group,category,official_name,common_name,nomination_id,statement,pending,winner,official,stat,statement_name,statement_ind,entity_imdb_id,entity_type,name,title_imdb_id,title,detail,title_winner,note
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4247,"Edmond A. Levy, Producer",False,True,True,True,Edmond A. Levy,0,nm0506396,person,Edmond A. Levy,tt0061205,A Year toward Tomorrow,[],True,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4248,"Marin Karmitz and Vladimir Forgency, Producers",False,False,True,True,Marin Karmitz,0,nm0439767,person,Marin Karmitz,tt0060069,Adolescence,[],False,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4248,"Marin Karmitz and Vladimir Forgency, Producers",False,False,True,True,Vladimir Forgency,18,nm0286226,person,Vladimir Forgency,tt0060069,Adolescence,[],False,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4249,"Michael Ahnemann and Gary Schlosser, Producers",False,False,True,True,Michael Ahnemann,0,nm0014234,person,Michael Ahnemann,tt0060259,Cowboy,[],False,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4249,"Michael Ahnemann and Gary Schlosser, Producers",False,False,True,True,Gary Schlosser,21,nm0772440,person,Gary Schlosser,tt0060259,Cowboy,[],False,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4250,"Lee R. Bobker and Helen Kristt Radin, Producers",False,False,True,True,Lee R. Bobker,0,nm0090395,person,Lee R. Bobker,tt0060776,The Odds Against,[],False,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4250,"Lee R. Bobker and Helen Kristt Radin, Producers",False,False,True,True,Helen Kristt Radin,18,nm0705616,person,Helen Kristt Radin,tt0060776,The Odds Against,[],False,
39,1966,1967-04-10,Documentary,Documentary Short,DOCUMENTARY (Short Subject),Best Documentary (Short Subject),4251,Mafilm Studio,False,False,True,True,Mafilm Studio,0,co0014531,company,Mafilm Studio,tt0060927,Saint Matthew Passion,[],False,
39,1966,1967-04-10,Music,Original Score,MUSIC (Original Music Score),Best Original Music Score,4262,John Barry,False,True,True,True,John Barry,0,nm0000290,person,John Barry,tt0060182,Born Free,[],True,
39,1966,1967-04-10,Music,Original Score,MUSIC (Original Music Score),Best Original Music Score,4263,Toshiro Mayuzumi,False,False,True,True,Toshiro Mayuzumi,0,nm0006191,person,Toshiro Mayuzumi,tt0060164,The Bible,[],False,
39,1966,1967-04-10,Music,Original Score,MUSIC (Original Music Score),Best Original Music Score,4264,Elmer Bernstein,False,False,True,True,Elmer Bernstein,0,nm0000930,person,Elmer Bernstein,tt0060491,Hawaii,[],False,
39,1966,1967-04-10,Music,Original Score,MUSIC (Original Music Score),Best Original Music Score,4265,Jerry Goldsmith,False,False,True,True,Jerry Goldsmith,0,nm0000025,person,Jerry Goldsmith,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Music,Original Score,MUSIC (Original Music Score),Best Original Music Score,4266,Alex North,False,False,True,True,Alex North,0,nm0006218,person,Alex North,tt0061184,Who's Afraid of Virginia Woolf?,[],False,
39,1966,1967-04-10,Music,Musical or Adaptation Score,MUSIC (Scoring of Music--adaptation or treatment),Best Scoring of Music—adaptation or treatment,4267,Ken Thorne,False,True,True,True,Ken Thorne,0,nm0006322,person,Ken Thorne,tt0060438,A Funny Thing Happened on the Way to the Forum,[],True,
39,1966,1967-04-10,Music,Musical or Adaptation Score,MUSIC (Scoring of Music--adaptation or treatment),Best Scoring of Music—adaptation or treatment,4268,Luis Enrique Bacalov,False,False,True,True,Luis Enrique Bacalov,0,nm0005953,person,Luis Enrique Bacalov,tt0058715,The Gospel According to St. Matthew,[],False,
39,1966,1967-04-10,Music,Musical or Adaptation Score,MUSIC (Scoring of Music--adaptation or treatment),Best Scoring of Music—adaptation or treatment,4269,Elmer Bernstein,False,False,True,True,Elmer Bernstein,0,nm0000930,person,Elmer Bernstein,tt0060897,Return of the Seven,[],False,
39,1966,1967-04-10,Music,Musical or Adaptation Score,MUSIC (Scoring of Music--adaptation or treatment),Best Scoring of Music—adaptation or treatment,4270,Harry Sukman,False,False,True,True,Harry Sukman,0,nm0006313,person,Harry Sukman,tt0060983,The Singing Nun,[],False,
39,1966,1967-04-10,Music,Musical or Adaptation Score,MUSIC (Scoring of Music--adaptation or treatment),Best Scoring of Music—adaptation or treatment,4271,Al Ham,False,False,True,True,Al Ham,0,nm0357205,person,Al Ham,tt0061034,Stop the World--I Want to Get Off,[],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4272,Music by John Barry; Lyrics by Don Black,False,True,True,True,John Barry,9,nm0000290,person,John Barry,tt0060182,Born Free,['Born Free'],True,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4272,Music by John Barry; Lyrics by Don Black,False,True,True,True,Don Black,31,nm0085246,person,Don Black,tt0060182,Born Free,['Born Free'],True,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4273,Music by Burt Bacharach; Lyrics by Hal David,False,False,True,True,Burt Bacharach,9,nm0000820,person,Burt Bacharach,tt0060086,Alfie,['Alfie'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4273,Music by Burt Bacharach; Lyrics by Hal David,False,False,True,True,Hal David,35,nm0202910,person,Hal David,tt0060086,Alfie,['Alfie'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4274,Music by Tom Springfield; Lyrics by Jim Dale,False,False,True,True,Tom Springfield,9,nm0819783,person,Tom Springfield,tt0060453,Georgy Girl,['Georgy Girl'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4274,Music by Tom Springfield; Lyrics by Jim Dale,False,False,True,True,Jim Dale,36,nm0197715,person,Jim Dale,tt0060453,Georgy Girl,['Georgy Girl'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4275,Music by Elmer Bernstein; Lyrics by Mack David,False,False,True,True,Elmer Bernstein,9,nm0000930,person,Elmer Bernstein,tt0060491,Hawaii,['My Wishing Doll'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4275,Music by Elmer Bernstein; Lyrics by Mack David,False,False,True,True,Mack David,36,nm0202988,person,Mack David,tt0060491,Hawaii,['My Wishing Doll'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4276,Music by Johnny Mandel; Lyrics by Paul Francis Webster,False,False,True,True,Johnny Mandel,9,nm0006184,person,Johnny Mandel,tt0060099,An American Dream,['A Time For Love'],False,
39,1966,1967-04-10,Music,Original Song,MUSIC (Song),Best Song,4276,Music by Johnny Mandel; Lyrics by Paul Francis Webster,False,False,True,True,Paul Francis Webster,34,nm0916990,person,Paul Francis Webster,tt0060099,An American Dream,['A Time For Love'],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4212,Art Direction: Richard Sylbert; Set Decoration: George James Hopkins,False,True,True,True,Richard Sylbert,15,nm0843129,person,Richard Sylbert,tt0061184,Who's Afraid of Virginia Woolf?,[],True,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4212,Art Direction: Richard Sylbert; Set Decoration: George James Hopkins,False,True,True,True,George James Hopkins,48,nm0394166,person,George Hopkins,tt0061184,Who's Afraid of Virginia Woolf?,[],True,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4213,Art Direction: Robert Luthardt; Set Decoration: Edward G. Boyle,False,False,True,True,Robert Luthardt,15,nm0527412,person,Robert Luthardt,tt0060424,The Fortune Cookie,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4213,Art Direction: Robert Luthardt; Set Decoration: Edward G. Boyle,False,False,True,True,Edward G. Boyle,48,nm0102231,person,Edward Boyle,tt0060424,The Fortune Cookie,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4214,Luigi Scaccianoce,False,False,True,True,Luigi Scaccianoce,0,nm0768663,person,Luigi Scaccianoce,tt0058715,The Gospel According to St. Matthew,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4215,"Art Direction: Willy Holt; Set Decoration: Marc Frederix, Pierre Guffroy",False,False,True,True,Willy Holt,15,nm0231248,person,Willy Holt,tt0060814,Is Paris Burning?,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4215,"Art Direction: Willy Holt; Set Decoration: Marc Frederix, Pierre Guffroy",False,False,True,True,Marc Frederix,43,nm0296994,person,Marc Frederix,tt0060814,Is Paris Burning?,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4215,"Art Direction: Willy Holt; Set Decoration: Marc Frederix, Pierre Guffroy",False,False,True,True,Pierre Guffroy,58,nm0346535,person,Pierre Guffroy,tt0060814,Is Paris Burning?,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4216,"Art Direction: George W. Davis, Paul Groesse; Set Decoration: Henry Grace, Hugh Hunt",False,False,True,True,George W. Davis,15,nm0204649,person,George W. Davis,tt0059453,Mister Buddwing,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4216,"Art Direction: George W. Davis, Paul Groesse; Set Decoration: Henry Grace, Hugh Hunt",False,False,True,True,Paul Groesse,32,nm0342904,person,Paul Groesse,tt0059453,Mister Buddwing,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4216,"Art Direction: George W. Davis, Paul Groesse; Set Decoration: Henry Grace, Hugh Hunt",False,False,True,True,Henry Grace,62,nm0333352,person,Henry Grace,tt0059453,Mister Buddwing,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Black-and-White),ART DIRECTION (Black-and-White),Best Art Direction (Black-and-White),4216,"Art Direction: George W. Davis, Paul Groesse; Set Decoration: Henry Grace, Hugh Hunt",False,False,True,True,Hugh Hunt,75,nm0402474,person,Hugh Hunt,tt0059453,Mister Buddwing,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4217,"Art Direction: Jack Martin Smith, Dale Hennesy; Set Decoration: Walter M. Scott, Stuart A. Reiss",False,True,True,True,Jack Martin Smith,15,nm0005584,person,Jack Martin Smith,tt0060397,Fantastic Voyage,[],True,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4217,"Art Direction: Jack Martin Smith, Dale Hennesy; Set Decoration: Walter M. Scott, Stuart A. Reiss",False,True,True,True,Dale Hennesy,34,nm0377322,person,Dale Hennesy,tt0060397,Fantastic Voyage,[],True,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4217,"Art Direction: Jack Martin Smith, Dale Hennesy; Set Decoration: Walter M. Scott, Stuart A. Reiss",False,True,True,True,Walter M. Scott,64,nm0779898,person,Walter M. Scott,tt0060397,Fantastic Voyage,[],True,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4217,"Art Direction: Jack Martin Smith, Dale Hennesy; Set Decoration: Walter M. Scott, Stuart A. Reiss",False,True,True,True,Stuart A. Reiss,81,nm0718524,person,Stuart A. Reiss,tt0060397,Fantastic Voyage,[],True,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4218,"Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: John McCarthy, John Austin",False,False,True,True,Alexander Golitzen,15,nm0326529,person,Alexander Golitzen,tt0060445,Gambit,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4218,"Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: John McCarthy, John Austin",False,False,True,True,George C. Webb,35,nm0916112,person,George C. Webb,tt0060445,Gambit,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4218,"Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: John McCarthy, John Austin",False,False,True,True,John McCarthy,67,nm0565042,person,John McCarthy,tt0060445,Gambit,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4218,"Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: John McCarthy, John Austin",False,False,True,True,John Austin,82,nm0042431,person,John Austin,tt0060445,Gambit,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4219,Piero Gherardi,False,False,True,True,Piero Gherardi,0,nm0315662,person,Piero Gherardi,tt0059229,Juliet of the Spirits,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4220,"Art Direction: Hal Pereira, Arthur Lonergan; Set Decoration: Robert Benton, James Payne",False,False,True,True,Hal Pereira,15,nm0673134,person,Hal Pereira,tt0060801,The Oscar,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4220,"Art Direction: Hal Pereira, Arthur Lonergan; Set Decoration: Robert Benton, James Payne",False,False,True,True,Arthur Lonergan,28,nm0518830,person,Arthur Lonergan,tt0060801,The Oscar,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4220,"Art Direction: Hal Pereira, Arthur Lonergan; Set Decoration: Robert Benton, James Payne",False,False,True,True,Robert Benton,61,nm0072960,person,Robert Benton,tt0060801,The Oscar,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4220,"Art Direction: Hal Pereira, Arthur Lonergan; Set Decoration: Robert Benton, James Payne",False,False,True,True,James Payne,76,nm0668349,person,James Payne,tt0060801,The Oscar,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4221,"Art Direction: Boris Leven; Set Decoration: Walter M. Scott, John Sturtevant, William Kiernan",False,False,True,True,Boris Leven,15,nm0505227,person,Boris Leven,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4221,"Art Direction: Boris Leven; Set Decoration: Walter M. Scott, John Sturtevant, William Kiernan",False,False,True,True,Walter M. Scott,44,nm0779898,person,Walter M. Scott,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4221,"Art Direction: Boris Leven; Set Decoration: Walter M. Scott, John Sturtevant, William Kiernan",False,False,True,True,John Sturtevant,61,nm0836446,person,John Sturtevant,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Production Design,Art Direction (Color),ART DIRECTION (Color),Best Art Direction (Color),4221,"Art Direction: Boris Leven; Set Decoration: Walter M. Scott, John Sturtevant, William Kiernan",False,False,True,True,William Kiernan,78,nm0452599,person,William Kiernan,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Short Film (Live Action),Live Action Short,SHORT SUBJECT (Live Action),Best Short Subject (Live Action),4280,"Edgar Anstey, Producer",False,True,True,True,Edgar Anstey,0,nm0030693,person,Edgar Anstey,tt0061192,Wild Wings,[],True,
39,1966,1967-04-10,Short Film (Live Action),Live Action Short,SHORT SUBJECT (Live Action),Best Short Subject (Live Action),4281,"Derek Williams, Producer",False,False,True,True,Derek Williams,0,nm0930426,person,Derek Williams,tt0061128,Turkey the Bridge,[],False,
39,1966,1967-04-10,Short Film (Live Action),Live Action Short,SHORT SUBJECT (Live Action),Best Short Subject (Live Action),4282,"Leslie Winik, Producer",False,False,True,True,Leslie Winik,0,nm0935119,person,Leslie Winik,tt0061200,The Winning Strain,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4187,"Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",False,True,True,True,Metro-Goldwyn-Mayer Studio Sound Department,0,co0007143,company,Metro-Goldwyn-Mayer,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4187,"Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",False,True,True,True,Franklin E. Milton,45,nm0590665,person,Franklin E. Milton,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4188,"Universal City Studio Sound Department, Waldon O. Watson, Sound Director",False,False,True,True,Universal City Studio Sound Department,0,co0005073,company,Universal,tt0060445,Gambit,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4188,"Universal City Studio Sound Department, Waldon O. Watson, Sound Director",False,False,True,True,Waldon O. Watson,40,nm0910592,person,Waldon O. Watson,tt0060445,Gambit,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4189,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",False,False,True,True,Samuel Goldwyn Studio Sound Department,0,co0016710,company,Samuel Goldwyn Productions,tt0060491,Hawaii,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4189,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",False,False,True,True,Gordon E. Sawyer,40,nm0768167,person,Gordon E. Sawyer,tt0060491,Hawaii,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4190,"20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director",False,False,True,True,20th Century-Fox Studio Sound Department,0,co0000756,company,20th Century-Fox,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4190,"20th Century-Fox Studio Sound Department, James P. Corcoran, Sound Director",False,False,True,True,James P. Corcoran,42,nm0179331,person,James P. Corcoran,tt0060934,The Sand Pebbles,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4191,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",False,False,True,True,Warner Bros. Studio Sound Department,0,co0002663,company,Warner Bros.,tt0061184,Who's Afraid of Virginia Woolf?,[],False,
39,1966,1967-04-10,Sound,Sound Mixing,SOUND,Best Sound,4191,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",False,False,True,True,George R. Groves,38,nm0344060,person,George R. Groves,tt0061184,Who's Afraid of Virginia Woolf?,[],False,
39,1966,1967-04-10,Sound,Sound Editing,SOUND EFFECTS,Best Sound Effects,4283,Gordon Daniel,False,True,True,True,Gordon Daniel,0,nm0199635,person,Gordon Daniel,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Sound,Sound Editing,SOUND EFFECTS,Best Sound Effects,4284,Walter Rossi,False,False,True,True,Walter Rossi,0,nm0744346,person,Walter Rossi,tt0060397,Fantastic Voyage,[],False,
39,1966,1967-04-10,Writing,Adapted Screenplay,WRITING (Screenplay--based on material from another medium),Best Screenplay—based on material from another medium,4287,Robert Bolt,False,True,True,True,Robert Bolt,0,nm0004122,person,Robert Bolt,tt0060665,A Man for All Seasons,[],True,
39,1966,1967-04-10,Writing,Adapted Screenplay,WRITING (Screenplay--based on material from another medium),Best Screenplay—based on material from another medium,4288,Bill Naughton,False,False,True,True,Bill Naughton,0,nm0622540,person,Bill Naughton,tt0060086,Alfie,[],False,
39,1966,1967-04-10,Writing,Adapted Screenplay,WRITING (Screenplay--based on material from another medium),Best Screenplay—based on material from another medium,4289,Richard Brooks,False,False,True,True,Richard Brooks,0,nm0112218,person,Richard Brooks,tt0060862,The Professionals,[],False,
39,1966,1967-04-10,Writing,Adapted Screenplay,WRITING (Screenplay--based on material from another medium),Best Screenplay—based on material from another medium,4290,William Rose,False,False,True,True,William Rose,0,nm0741740,person,William Rose,tt0060921,The Russians Are Coming The Russians Are Coming,[],False,
39,1966,1967-04-10,Writing,Adapted Screenplay,WRITING (Screenplay--based on material from another medium),Best Screenplay—based on material from another medium,4291,Ernest Lehman,False,False,True,True,Ernest Lehman,0,nm0499626,person,Ernest Lehman,tt0061184,Who's Afraid of Virginia Woolf?,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4292,"Story by Claude Lelouch; Screenplay by Claude Lelouch, Pierre Uytterhoeven",False,True,True,True,Claude Lelouch,9,nm0500988,person,Claude Lelouch,tt0061138,A Man and a Woman,[],True,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4292,"Story by Claude Lelouch; Screenplay by Claude Lelouch, Pierre Uytterhoeven",False,True,True,True,Pierre Uytterhoeven,55,nm0882683,person,Pierre Uytterhoeven,tt0061138,A Man and a Woman,[],True,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4293,"Story by Michelangelo Antonioni; Screenplay by Michelangelo Antonioni, Tonino Guerra, Edward Bond",False,False,True,True,Michelangelo Antonioni,9,nm0000774,person,Michelangelo Antonioni,tt0060176,Blow-Up,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4293,"Story by Michelangelo Antonioni; Screenplay by Michelangelo Antonioni, Tonino Guerra, Edward Bond",False,False,True,True,Tonino Guerra,71,nm0346096,person,Tonino Guerra,tt0060176,Blow-Up,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4293,"Story by Michelangelo Antonioni; Screenplay by Michelangelo Antonioni, Tonino Guerra, Edward Bond",False,False,True,True,Edward Bond,86,nm0093927,person,Edward Bond,tt0060176,Blow-Up,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4294,"Billy Wilder, I. A. L. Diamond",False,False,True,True,Billy Wilder,0,nm0000697,person,Billy Wilder,tt0060424,The Fortune Cookie,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4294,"Billy Wilder, I. A. L. Diamond",False,False,True,True,I. A. L. Diamond,14,nm0224634,person,I. A. L. Diamond,tt0060424,The Fortune Cookie,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4295,Robert Ardrey,False,False,True,True,Robert Ardrey,0,nm0034124,person,Robert Ardrey,tt0060588,Khartoum,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4296,"Clint Johnston, Don Peters",False,False,True,True,Clint Johnston,0,nm0426579,person,Clint Johnston,tt0060736,The Naked Prey,[],False,
39,1966,1967-04-10,Writing,Original Screenplay,WRITING (Story and Screenplay--written directly for the screen),Best Story and Screenplay—written directly for the screen,4296,"Clint Johnston, Don Peters",False,False,True,True,Don Peters,16,nm0676396,person,Don Peters,tt0060736,The Naked Prey,[],False,
39,1966,1967-04-10,Other,Animated Short,SHORT SUBJECT (Cartoon),Best Short Subject (Cartoon),4277,"John Hubley and Faith Hubley, Producers",False,True,True,True,John Hubley,0,nm0399524,person,John Hubley,tt0060503,Herb Alpert and the Tijuana Brass Double Feature,[],True,
39,1966,1967-04-10,Other,Animated Short,SHORT SUBJECT (Cartoon),Best Short Subject (Cartoon),4277,"John Hubley and Faith Hubley, Producers",False,True,True,True,Faith Hubley,16,nm0254454,person,Faith Hubley,tt0060503,Herb Alpert and the Tijuana Brass Double Feature,[],True,
39,1966,1967-04-10,Other,Animated Short,SHORT SUBJECT (Cartoon),Best Short Subject (Cartoon),4278,"Wolf Koenig and Robert Verrall, Producers",False,False,True,True,Wolf Koenig,0,nm0462860,person,Wolf Koenig,tt0060346,The Drag,[],False,
39,1966,1967-04-10,Other,Animated Short,SHORT SUBJECT (Cartoon),Best Short Subject (Cartoon),4278,"Wolf Koenig and Robert Verrall, Producers",False,False,True,True,Robert Verrall,16,nm0894826,person,Robert Verrall,tt0060346,The Drag,[],False,
39,1966,1967-04-10,Other,Animated Short,SHORT SUBJECT (Cartoon),Best Short Subject (Cartoon),4279,"David H. DePatie and Friz Freleng, Producers",False,False,True,True,David H. DePatie,0,nm0220039,person,David H. DePatie,tt0060834,The Pink Blueprint,[],False,
39,1966,1967-04-10,Other,Animated Short,SHORT SUBJECT (Cartoon),Best Short Subject (Cartoon),4279,"David H. DePatie and Friz Freleng, Producers",False,False,True,True,Friz Freleng,21,nm0293989,person,Friz Freleng,tt0060834,The Pink Blueprint,[],False,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4252,"Fredric Steinkamp, Henry Berman, Stewart Linder, Frank Santillo",False,True,True,True,Fredric Steinkamp,0,nm0826114,person,Fredric Steinkamp,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4252,"Fredric Steinkamp, Henry Berman, Stewart Linder, Frank Santillo",False,True,True,True,Henry Berman,19,nm0075770,person,Henry Berman,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4252,"Fredric Steinkamp, Henry Berman, Stewart Linder, Frank Santillo",False,True,True,True,Stewart Linder,33,nm0511742,person,Stu Linder,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4252,"Fredric Steinkamp, Henry Berman, Stewart Linder, Frank Santillo",False,True,True,True,Frank Santillo,49,nm0763694,person,Frank Santillo,tt0060472,Grand Prix,[],True,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4253,William B. Murphy,False,False,True,True,William B. Murphy,0,nm0614781,person,William B. Murphy,tt0060397,Fantastic Voyage,[],False,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4254,"Hal Ashby, J. Terry Williams",False,False,True,True,Hal Ashby,0,nm0000797,person,Hal Ashby,tt0060921,The Russians Are Coming The Russians Are Coming,[],False,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4254,"Hal Ashby, J. Terry Williams",False,False,True,True,J. Terry Williams,11,nm0930802,person,J. Terry Williams,tt0060921,The Russians Are Coming The Russians Are Coming,[],False,
39,1966,1967-04-10,Other,Film Editing,FILM EDITING,Best Film Editing,4255,William Reynolds,False,False,True,True,William Reynolds,0,nm0722000,person,William Reynolds,tt0060934,The Sand Pebbles,[],False,
